vertices,percentage,edges,tarjan,nuutila,pearce,components,correct
200,0.643216,18959,6.728147,6.444189,6.434625,1,1
200,0.645729,19017,6.42739,6.438092,6.477907,1,1
200,0.648241,19071,6.480533,6.454162,6.6093,1,1
200,0.650754,19127,6.458165,6.517976,6.528836,1,1
200,0.653266,19182,6.420177,6.408794,6.460182,1,1
200,0.655779,19230,6.482666,6.431963,6.508649,1,1
200,0.658291,19285,6.585655,6.431527,6.562048,1,1
200,0.660804,19333,6.537711,6.480685,6.504326,1,1
200,0.663317,19388,6.576075,6.51003,6.528538,1,1
200,0.665829,19437,6.521007,6.478226,6.610442,1,1
200,0.668342,19486,6.590655,6.679106,6.622582,1,1
200,0.670854,19538,6.590889,6.572761,6.522997,1,1
200,0.673367,19594,6.636364,6.629575,6.579039,1,1
200,0.675879,19640,6.853917,6.66463,6.48419,1,1
200,0.678392,19686,6.729361,6.557778,6.581526,1,1
200,0.680905,19733,6.738228,6.525921,6.645838,1,1
200,0.683417,19786,6.774054,6.761539,6.797103,1,1
200,0.68593,19828,6.956279,6.717945,6.749171,1,1
200,0.688442,19879,6.796476,6.763303,6.78634,1,1
200,0.690955,19925,6.965692,6.827446,6.811526,1,1
200,0.693467,19975,6.867578,6.808984,6.830909,1,1
200,0.69598,20023,6.927563,6.857544,6.800598,1,1
200,0.698492,20069,6.951935,6.863411,6.876942,1,1
200,0.701005,20120,7.102906,6.869119,6.903819,1,1
200,0.703518,20164,7.000806,6.929938,6.912949,1,1
200,0.70603,20209,6.976604,6.883757,6.976787,1,1
200,0.708543,20258,6.950653,6.835336,6.89622,1,1
200,0.711055,20312,7.027906,6.952838,6.863417,1,1
200,0.713568,20359,6.963553,6.999393,7.072316,1,1
200,0.71608,20403,7.040262,6.993266,6.953609,1,1
200,0.718593,20452,7.057896,6.956523,7.056708,1,1
200,0.721106,20508,7.073996,7.062371,7.01442,1,1
200,0.723618,20554,7.013325,7.070789,6.968941,1,1
200,0.726131,20603,7.074336,6.986565,6.996196,1,1
200,0.728643,20656,7.252992,7.003238,6.981476,1,1
200,0.731156,20704,7.123614,6.987224,7.070906,1,1
200,0.733668,20757,7.118161,7.07507,7.022297,1,1
200,0.736181,20800,7.113826,7.088419,7.110455,1,1
200,0.738693,20846,7.101846,7.071247,7.030422,1,1
200,0.741206,20892,7.091438,7.059364,6.983474,1,1
200,0.743719,20934,7.14391,7.055593,7.028912,1,1
200,0.746231,20984,7.207575,7.086764,7.133007,1,1
200,0.748744,21027,7.246191,7.050154,7.167262,1,1
200,0.751256,21075,7.267635,7.093335,7.158849,1,1
200,0.753769,21121,7.306556,7.211596,7.208531,1,1
200,0.756281,21168,7.261853,7.144368,7.20201,1,1
200,0.758794,21210,7.275853,7.112069,7.230118,1,1
200,0.761307,21267,7.356025,7.188668,7.154664,1,1
200,0.763819,21310,7.253038,6.943317,7.129248,1,1
200,0.766332,21358,7.193396,6.961082,7.101486,1,1
200,0.768844,21405,7.24267,7.05346,7.089979,1,1
200,0.771357,21452,7.179264,7.04194,7.142359,1,1
200,0.773869,21503,7.302318,7.169179,7.183045,1,1
200,0.776382,21548,7.198248,7.008095,7.128759,1,1
200,0.778894,21598,7.18597,7.092423,7.153717,1,1
200,0.781407,21647,7.231003,7.150765,7.238861,1,1
200,0.78392,21696,7.203032,7.101618,7.162002,1,1
200,0.786432,21737,7.324371,7.235695,7.305859,1,1
200,0.788945,21792,7.46441,7.239935,7.286318,1,1
200,0.791457,21835,7.407609,7.423841,7.400722,1,1
200,0.79397,21882,7.45429,7.336802,7.382721,1,1
200,0.796482,21926,7.557434,7.357641,7.252851,1,1
200,0.798995,21974,7.388882,7.377865,7.376133,1,1
200,0.801508,22025,7.489038,7.349711,7.40002,1,1
200,0.80402,22075,7.518857,7.397754,7.380592,1,1
200,0.806533,22122,7.494461,7.424694,7.348524,1,1
200,0.809045,22163,7.47926,7.395889,7.471344,1,1
200,0.811558,22209,7.543634,7.524225,7.570782,1,1
200,0.81407,22251,7.661897,7.649407,7.522103,1,1
200,0.816583,22301,7.68578,7.468672,7.549863,1,1
200,0.819095,22344,7.716311,7.272987,7.335697,1,1
200,0.821608,22383,7.496073,7.40909,7.345734,1,1
200,0.824121,22433,7.511772,7.281533,7.482965,1,1
200,0.826633,22484,7.534807,7.360302,7.333143,1,1
200,0.829146,22532,7.431038,7.428168,7.495612,1,1
200,0.831658,22578,7.584127,7.358263,7.292187,1,1
200,0.834171,22619,7.444561,7.432496,7.402321,1,1
200,0.836683,22667,7.439431,7.353034,7.488959,1,1
200,0.839196,22704,7.609699,7.443054,7.366554,1,1
200,0.841709,22751,7.62591,7.502438,7.675273,1,1
