vertices,percentage,edges,tarjan,nuutila,pearce,components,correct
200,0.39196,13027,0.390159,0.358518,0.293079,1,1
200,0.394472,13097,0.364656,0.262695,0.25639,1,1
200,0.396985,13161,0.338686,0.278343,0.289578,1,1
200,0.399497,13225,0.334961,0.273382,0.29104,1,1
200,0.40201,13284,0.343395,0.268272,0.324741,1,1
200,0.404523,13349,0.358814,0.299759,0.302439,1,1
200,0.407035,13413,0.419171,0.345018,0.304926,1,1
200,0.409548,13474,0.343275,0.297615,0.290214,1,1
200,0.41206,13541,0.368753,0.294869,0.301608,1,1
200,0.414573,13602,0.353696,0.268791,0.291798,1,1
200,0.417085,13674,0.346192,0.27586,0.261723,1,1
200,0.419598,13742,0.353113,0.277935,0.273205,1,1
200,0.422111,13807,0.368887,0.290917,0.296934,1,1
200,0.424623,13865,0.36019,0.279628,0.269813,1,1
200,0.427136,13934,0.35875,0.296661,0.333345,1,1
200,0.429648,13994,0.359116,0.304695,0.298597,1,1
200,0.432161,14055,0.39284,0.299729,0.30414,1,1
200,0.434673,14117,0.367219,0.274916,0.277834,1,1
200,0.437186,14184,0.355746,0.293433,0.306857,1,1
200,0.439698,14253,0.384784,0.274448,0.307841,1,1
200,0.442211,14318,0.37094,0.309192,0.326907,1,1
200,0.444724,14379,0.381046,0.282461,0.292934,1,1
200,0.447236,14442,0.373874,0.333777,0.367172,1,1
200,0.449749,14509,0.380092,0.322001,0.312312,1,1
200,0.452261,14559,0.39763,0.288843,0.317308,1,1
200,0.454774,14623,0.375288,0.310734,0.276705,1,1
200,0.457286,14683,0.379773,0.318799,0.324025,1,1
200,0.459799,14748,0.385054,0.300539,0.31035,1,1
200,0.462312,14811,0.389343,0.315911,0.338821,1,1
200,0.464824,14872,0.408184,0.316238,0.310155,1,1
200,0.467337,14942,0.433398,0.345627,0.341965,1,1
200,0.469849,15004,0.395914,0.314271,0.317075,1,1
200,0.472362,15071,0.398303,0.310046,0.313564,1,1
200,0.474874,15133,0.521842,0.364037,0.339524,1,1
200,0.477387,15191,0.399196,0.315303,0.321036,1,1
200,0.479899,15237,0.399222,0.33506,0.324624,1,1
200,0.482412,15300,0.383652,0.367408,0.323455,1,1
200,0.484925,15365,0.403671,0.339699,0.348397,1,1
200,0.487437,15424,0.391572,0.324037,0.331194,1,1
200,0.48995,15490,0.393498,0.308609,0.324016,1,1
200,0.492462,15554,0.37935,0.308381,0.32153,1,1
200,0.494975,15613,0.479329,0.390064,0.379333,1,1
200,0.497487,15666,0.397918,0.337179,0.321387,1,1
200,0.5,15727,0.404631,0.331431,0.320896,1,1
200,0.502513,15779,0.411098,0.33086,0.340899,1,1
200,0.505025,15834,0.394817,0.317485,0.335521,1,1
200,0.507538,15898,0.397249,0.458505,0.389176,1,1
200,0.51005,15954,0.413604,0.321914,0.314752,1,1
200,0.512563,16011,0.413733,0.337119,0.34401,1,1
200,0.515075,16070,0.471878,0.360322,0.335206,1,1
200,0.517588,16134,0.41792,0.366567,0.34485,1,1
200,0.520101,16200,0.411151,0.327458,0.367953,1,1
200,0.522613,16263,0.457422,0.341028,0.347033,1,1
200,0.525126,16316,0.405149,0.32795,0.339314,1,1
200,0.527638,16377,0.423159,0.35785,0.354869,1,1
200,0.530151,16437,0.418366,0.341515,0.352899,1,1
200,0.532663,16493,0.398896,0.340712,0.35056,1,1
200,0.535176,16560,0.415906,0.382072,0.343794,1,1
200,0.537688,16620,0.434333,0.348331,0.331975,1,1
200,0.540201,16684,0.431912,0.342876,0.355093,1,1
200,0.542714,16746,0.417727,0.32887,0.349833,1,1
200,0.545226,16811,0.423981,0.358421,0.348265,1,1
200,0.547739,16864,0.412828,0.345643,0.357375,1,1
200,0.550251,16930,0.442235,0.369017,0.362367,1,1
200,0.552764,16991,0.452504,0.395344,0.329606,1,1
200,0.555276,17058,0.433103,0.339066,0.346728,1,1
200,0.557789,17113,0.445254,0.350929,0.350591,1,1
200,0.560302,17166,0.43661,0.350468,0.365108,1,1
200,0.562814,17226,0.476095,0.359778,0.373084,1,1
200,0.565327,17277,0.424775,0.362101,0.345146,1,1
200,0.567839,17337,0.422936,0.356518,0.349628,1,1
200,0.570352,17394,0.424091,0.384778,0.367454,1,1
200,0.572864,17454,0.43446,0.350266,0.359662,1,1
200,0.575377,17508,0.436044,0.369308,0.345798,1,1
200,0.577889,17563,0.454957,0.376078,0.378408,1,1
200,0.580402,17622,0.414841,0.380072,0.366014,1,1
200,0.582915,17684,0.488228,0.376538,0.352134,1,1
200,0.585427,17746,0.444139,0.3613,0.347438,1,1
200,0.58794,17800,0.440048,0.36715,0.367252,1,1
200,0.590452,17853,0.529687,0.364987,0.373127,1,1
200,0.592965,17907,0.465294,0.348625,0.350052,1,1
200,0.595477,17962,0.424228,0.346819,0.347812,1,1
200,0.59799,18012,0.446955,0.362525,0.395873,1,1
200,0.600503,18073,0.485689,0.371402,0.372572,1,1
200,0.603015,18126,0.463515,0.356759,0.371472,1,1
200,0.605528,18181,0.45534,0.43519,0.383517,1,1
200,0.60804,18239,0.455122,0.379374,0.386382,1,1
200,0.610553,18295,0.497226,0.371514,0.383172,1,1
200,0.613065,18346,0.437369,0.376718,0.392731,1,1
200,0.615578,18394,0.484766,0.37363,0.379534,1,1
200,0.61809,18447,0.460459,0.360494,0.366936,1,1
200,0.620603,18495,0.468948,0.377764,0.356134,1,1
200,0.623116,18543,0.435105,0.373095,0.380563,1,1
200,0.625628,18599,0.467561,0.373744,0.390858,1,1
200,0.628141,18656,0.451748,0.409755,0.381811,1,1
200,0.630653,18704,0.449065,0.379919,0.37366,1,1
200,0.633166,18755,0.458001,0.386125,0.402201,1,1
200,0.635678,18807,0.483208,0.388811,0.398705,1,1
200,0.638191,18854,0.506298,0.422063,0.379978,1,1
200,0.640704,18906,0.521858,0.377774,0.359806,1,1
200,0.643216,18959,0.477527,0.370498,0.408781,1,1
200,0.645729,19017,0.457585,0.392359,0.371306,1,1
200,0.648241,19071,0.443307,0.390877,0.396333,1,1
200,0.650754,19127,0.444423,0.34534,0.39841,1,1
200,0.653266,19182,0.457388,0.369392,0.372411,1,1
200,0.655779,19230,0.463263,0.39305,0.43815,1,1
200,0.658291,19285,0.479273,0.387544,0.382702,1,1
200,0.660804,19333,0.454491,0.390096,0.388604,1,1
200,0.663317,19388,0.609109,0.398792,0.406952,1,1
200,0.665829,19437,0.53463,0.393809,0.405713,1,1
200,0.668342,19486,0.462592,0.403425,0.429594,1,1
200,0.670854,19538,0.46776,0.36126,0.372,1,1
200,0.673367,19594,0.493459,0.391542,0.401818,1,1
200,0.675879,19640,0.476642,0.385435,0.390334,1,1
200,0.678392,19686,0.463159,0.391426,0.405003,1,1
200,0.680905,19733,0.475164,0.374958,0.394393,1,1
200,0.683417,19786,0.480014,0.392138,0.377837,1,1
200,0.68593,19828,0.490412,0.39538,0.380837,1,1
200,0.688442,19879,0.52411,0.409096,0.398847,1,1
200,0.690955,19925,0.46342,0.375193,0.398998,1,1
200,0.693467,19975,0.460671,0.36978,0.386901,1,1
200,0.69598,20023,0.494645,0.360668,0.380797,1,1
200,0.698492,20069,0.476241,0.409673,0.403275,1,1
200,0.701005,20120,0.468206,0.419319,0.413318,1,1
200,0.703518,20164,0.494331,0.399791,0.402858,1,1
200,0.70603,20209,0.474869,0.383455,0.409602,1,1
200,0.708543,20258,0.506808,0.431316,0.36891,1,1
200,0.711055,20312,0.486578,0.376572,0.384795,1,1
200,0.713568,20359,0.505789,0.392989,0.40829,1,1
200,0.71608,20403,0.504336,0.414417,0.416675,1,1
200,0.718593,20452,0.465539,0.383637,0.410757,1,1
200,0.721106,20508,0.521793,0.393665,0.425174,1,1
200,0.723618,20554,0.500483,0.498203,0.445522,1,1
200,0.726131,20603,0.489072,0.416023,0.389342,1,1
200,0.728643,20656,0.498818,0.414235,0.384961,1,1
200,0.731156,20704,0.488417,0.386289,0.406487,1,1
200,0.733668,20757,0.502236,0.424828,0.42085,1,1
200,0.736181,20800,0.487839,0.413917,0.426672,1,1
200,0.738693,20846,0.488828,0.402446,0.431249,1,1
200,0.741206,20892,0.47965,0.387459,0.405997,1,1
200,0.743719,20934,0.515111,0.390415,0.395664,1,1
200,0.746231,20984,0.51049,0.423382,0.399441,1,1
200,0.748744,21027,0.504592,0.420346,0.411872,1,1
200,0.751256,21075,0.485192,0.425892,0.432436,1,1
200,0.753769,21121,0.487797,0.401517,0.408614,1,1
200,0.756281,21168,0.4929,0.398893,0.421161,1,1
200,0.758794,21210,0.48853,0.399773,0.404063,1,1
200,0.761307,21267,0.520878,0.495755,0.484205,1,1
200,0.763819,21310,0.511559,0.408537,0.434427,1,1
200,0.766332,21358,0.513074,0.422435,0.467305,1,1
200,0.768844,21405,0.538791,0.457827,0.483364,1,1
200,0.771357,21452,0.570572,0.494132,0.611949,1,1
200,0.773869,21503,0.548019,0.457114,0.409494,1,1
200,0.776382,21548,0.608918,0.422709,0.450302,1,1
200,0.778894,21598,0.489993,0.437185,0.426597,1,1
200,0.781407,21647,0.501951,0.390832,0.387359,1,1
200,0.78392,21696,0.497758,0.406469,0.464613,1,1
200,0.786432,21737,0.491227,0.393039,0.465283,1,1
200,0.788945,21792,0.485666,0.459743,0.445559,1,1
200,0.791457,21835,0.559467,0.38906,0.45854,1,1
200,0.79397,21882,0.514101,0.392131,0.392101,1,1
200,0.796482,21926,0.532256,0.429407,0.439029,1,1
200,0.798995,21974,0.58903,0.430988,0.425443,1,1
200,0.801508,22025,0.583154,0.465234,0.430354,1,1
200,0.80402,22075,0.553484,0.443346,0.390905,1,1
200,0.806533,22122,0.549084,0.469533,0.459826,1,1
200,0.809045,22163,0.534895,0.47348,0.520164,1,1
200,0.811558,22209,0.596608,0.505719,0.459979,1,1
200,0.81407,22251,0.523055,0.460702,0.472228,1,1
200,0.816583,22301,0.558319,0.533352,0.43916,1,1
200,0.819095,22344,0.584038,0.447265,0.447704,1,1
200,0.821608,22383,0.564476,0.403364,0.475115,1,1
200,0.824121,22433,0.717979,0.540673,0.511666,1,1
200,0.826633,22484,0.558872,0.417098,0.414851,1,1
200,0.829146,22532,0.563936,0.480586,0.446224,1,1
200,0.831658,22578,0.517258,0.417434,0.467983,1,1
200,0.834171,22619,0.578488,0.430732,0.517115,1,1
200,0.836683,22667,0.58769,0.442242,0.471449,1,1
200,0.839196,22704,0.516883,0.414008,0.465097,1,1
200,0.841709,22751,0.508472,0.407998,0.48057,1,1
200,0.844221,22792,0.526112,0.435662,0.45147,1,1
200,0.846734,22831,0.586438,0.431202,0.429706,1,1
200,0.849246,22878,0.536558,0.440462,0.473201,1,1
200,0.851759,22917,0.554248,0.433152,0.47244,1,1
200,0.854271,22962,0.562346,0.4159,0.440353,1,1
200,0.856784,23004,0.561762,0.469822,0.466479,1,1
200,0.859296,23043,0.541249,0.439112,0.407156,1,1
200,0.861809,23089,0.557569,0.491936,0.413049,1,1
200,0.864322,23120,0.572075,0.493306,0.439779,1,1
200,0.866834,23159,0.568692,0.481587,0.437289,1,1
200,0.869347,23201,0.573457,0.474194,0.407753,1,1
200,0.871859,23244,0.575127,0.485476,0.435868,1,1
200,0.874372,23292,0.58849,0.501522,0.461194,1,1
200,0.876884,23340,0.594413,0.48448,0.512137,1,1
200,0.879397,23383,0.588289,0.436308,0.507707,1,1
200,0.88191,23421,0.557097,0.435574,0.502602,1,1
200,0.884422,23463,0.577617,0.424791,0.498036,1,1
200,0.886935,23496,0.592478,0.423537,0.441067,1,1
200,0.889447,23533,0.54075,0.453299,0.429525,1,1
200,0.89196,23584,0.51845,0.468527,0.561355,1,1
200,0.894472,23616,0.574599,0.509905,0.548855,1,1
200,0.896985,23660,0.520147,0.453562,0.614748,1,1
200,0.899497,23706,0.56946,0.409369,0.450134,1,1
200,0.90201,23748,0.576824,0.464891,0.540809,1,1
200,0.904523,23794,0.51558,0.476488,0.45097,1,1
200,0.907035,23830,0.558625,0.422605,0.448757,1,1
200,0.909548,23868,0.62601,0.45237,0.493599,1,1
200,0.91206,23902,0.629234,0.521637,0.675486,1,1
200,0.914573,23945,0.5904,0.486981,0.531298,1,1
200,0.917085,23989,0.564433,0.458043,0.538142,1,1
200,0.919598,24029,0.611897,0.44918,0.474197,1,1
200,0.922111,24075,0.591626,0.448525,0.491253,1,1
200,0.924623,24117,0.62252,0.540716,0.522756,1,1
200,0.927136,24157,0.568625,0.475597,0.472537,1,1
200,0.929648,24194,0.55672,0.452966,0.492123,1,1
200,0.932161,24237,0.561893,0.474896,0.495437,1,1
200,0.934673,24276,0.575398,0.469556,0.486225,1,1
200,0.937186,24312,0.600679,0.459495,0.470898,1,1
200,0.939698,24345,0.584724,0.463014,0.484396,1,1
200,0.942211,24387,0.57514,0.450482,0.501073,1,1
200,0.944724,24428,0.595014,0.46018,0.495931,1,1
200,0.947236,24465,0.600545,0.444035,0.499582,1,1
200,0.949749,24512,0.591734,0.448481,0.510932,1,1
